Brand Name,Product Name,Colors,Sizes,Product Description,UPC,Custom Field,Product Images,SalePrice,ActualPrice
Ted Baker,Wavy Leather Pink Keeper Hexagonal Pins w/ Logo 42/44,Pink, ,"Elevate your smartwatch style with the Ted Baker® London Wavy Leather Pink Keeper Hexagonal Pins w/ Logo 42/44.
SKU: #9606914
Watch sold separately.
Fits 42mm and 44mm Apple Watches®.
22mm band width.
Buckle closure with leather/gold-tone plate.
Constructed of leather.
Imported.
This product may have a manufacturer's warranty. Please visit the manufacturer's website or contact us at warranty@support.zappos.com for full manufacturer warranty details.
Measurements:
Band Width: 19 1⁄2 mm
Band Circumference/Length: 7 1⁄4 in
Weight: 0.6 oz",194366173864,6pm SKU:#9606914,"https://m.media-amazon.com/images/I/61KKn9xOixL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/51D1EVDZTrL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/61r52Rg3WHL._AC_SR736,920_.jpg",,33.60,84.00
Ted Baker,"""Ted"" Engraved Leather Blue Keeper smartwatch band compatible with Apple watch strap 42mm, 44mm",Black, ,"Elevate your smartwatch style in the Ted Baker® London ""Ted"" Engraved Leather Blue Keeper Apple.
SKU: #9606917
Watch sold separately.
Fits 42mm and 44mm Apple Watches®.
22mm band width.
Buckle closure with leather/silver-tone plate.
Constructed of leather.
Imported.
This product may have a manufacturer's warranty. Please visit the manufacturer's website or contact us at warranty@support.zappos.com for full manufacturer warranty details.
Measurements:
Band Width: 21 3⁄5 mm
Band Circumference/Length: 7 1⁄4 in
Weight: 0.56 oz",194366173970,6pm SKU:#9606917,"https://m.media-amazon.com/images/I/71sJDXQvG6L._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/61kzJ+JxTvL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/61JlUtTd2KL._AC_SR736,920_.jpg",,30.34,74.00
Ted Baker,Wavy Leather Green Keeper Hexagonal Pins w/ Logo 38/40,Tan, ,"Elevate your chic styling with the Ted Baker® London Wavy Leather Green Keeper Hexagonal Pins w/ Logo 38/40.
SKU: #9606910
Watch sold separately.
Fits 42mm and 44mm Apple Watches®.
22mm band width.
Buckle closure with leather/silver-tone plate.
Constructed of leather.
Imported.
This product may have a manufacturer's warranty. Please visit the manufacturer's website or contact us at warranty@support.zappos.com for full manufacturer warranty details.
Measurements:
Band Width: 17 1⁄10 mm
Band Circumference/Length: 7 in
Weight: 0.53 oz",194366173765,6pm SKU:#9606910,"https://m.media-amazon.com/images/I/71d7y1agAJL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/61g-UcAJ7zL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/61UZjNrdZJL._AC_SR736,920_.jpg",,33.60,84.00
Ted Baker,"""Ted"" Engraved Leather Light Green Keeper smartwatch band compatible with Apple watch strap 42mm, 44mm",Green, ,"Enhance your smartwatch experience with the Ted Baker® ""Ted"" Engraved Leather Light Green Keeper Apple Strap 42/44.
SKU: #9606919
Watch sold separately.
Fits 42mm and 44mm Apple Watches®.
22mm band width.
Buckle closure with leather/silver-tone plate.
Genuine leather construction.
Imported.
This product may have a manufacturer's warranty. Please visit the manufacturer's website or contact us at warranty@support.zappos.com for full manufacturer warranty details.
Measurements:
Band Width: 16 2⁄5 mm
Band Circumference/Length: 7 1⁄4 in
Weight: 0.56 oz",194366174182,6pm SKU:#9606919,"https://m.media-amazon.com/images/I/711ypcWaxVL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/51u0GJ0PW7L._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/61C95Is1cTL._AC_SR736,920_.jpg",,29.60,74.00
Ted Baker,"""Ted"" Engraved Leather Black Keeper smartwatch band compatible with Apple watch strap 42mm, 44mm",Tan, ,"Enhance your smartwatch experience with the Ted Baker® ""Ted"" Engraved Leather Black Keeper Apple Strap 42/44.
SKU: #9606918
Fits 42mm and 44mm Apple Watches®.
Watch sold separately.
22mm band width.
Buckle closure with leather/silver-tone plate.
Genuine leather construction.
Imported.
This product may have a manufacturer's warranty. Please visit the manufacturer's website or contact us at warranty@support.zappos.com for full manufacturer warranty details.
Measurements:
Band Width: 22 mm
Band Circumference/Length: 7 1⁄4 in
Weight: 0.56 oz",194366173994,6pm SKU:#9606918,"https://m.media-amazon.com/images/I/71-VoDXIoWL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/61Cm7nmBNAL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/61Qf2ps2t7L._AC_SR736,920_.jpg",,29.60,74.00
Ted Baker,Wavy Leather Pink Keeper Hexagonal Pins w/ Logo 42/44,Black, ,"Elevate your smartwatch style with the Ted Baker® London Wavy Leather Pink Keeper Hexagonal Pins w/ Logo 42/44.
SKU: #9606914
Watch sold separately.
Fits 42mm and 44mm Apple Watches®.
22mm band width.
Buckle closure with leather/gold-tone plate.
Constructed of leather.
Imported.
This product may have a manufacturer's warranty. Please visit the manufacturer's website or contact us at warranty@support.zappos.com for full manufacturer warranty details.
Measurements:
Band Width: 19 1⁄2 mm
Band Circumference/Length: 7 1⁄4 in
Weight: 0.6 oz",194366173864,6pm SKU:#9606914,"https://m.media-amazon.com/images/I/71NBcJ33RKL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/51tBW0mg+DL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/61ywuIVhqZL._AC_SR736,920_.jpg",,50.40,84.00
Ted Baker,"Floral Print Leather smartwatch band compatible with Apple watch strap 38mm, 40mm",Black/White Print, ,"Add some chic style to your everyday look with the Ted Baker® Floral Print Leather Apple Strap 38/40.
SKU: #9606907
Watch sold separately.
Fits 42mm and 44mm Apple Watches.
22mm band width.
Buckle closure with leather/silver-tone plate.
100% leather.
Imported.
This product may have a manufacturer's warranty. Please visit the manufacturer's website or contact us at warranty@support.zappos.com for full manufacturer warranty details.
Measurements:
Band Width: 17 3⁄10 mm
Band Circumference/Length: 7 1⁄2 in
Weight: 0.49 oz",194366173680,6pm SKU:#9606907,"https://m.media-amazon.com/images/I/71VU-iutitL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/514-Co+Q-PL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/61Yr6QHWoCL._AC_SR736,920_.jpg",,29.60,74.00
Ted Baker,"Floral Print Leather smartwatch band compatible with Apple watch strap 38mm, 40mm",Multi Floral Print, ,"Add some chic style to your everyday look with the Ted Baker® Floral Print Leather Apple Strap 38/40.
SKU: #9606907
Watch sold separately.
Fits 42mm and 44mm Apple Watches.
22mm band width.
Buckle closure with leather/silver-tone plate.
100% leather.
Imported.
This product may have a manufacturer's warranty. Please visit the manufacturer's website or contact us at warranty@support.zappos.com for full manufacturer warranty details.
Measurements:
Band Width: 17 3⁄10 mm
Band Circumference/Length: 7 1⁄2 in
Weight: 0.49 oz",194366173680,6pm SKU:#9606907,"https://m.media-amazon.com/images/I/71w5e9-waNL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/51cPbIaCsrL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/61-BSkuGXXL._AC_SR736,920_.jpg",,29.60,74.00
Ted Baker,Wavy Leather Pink Keeper Hexagonal Pins w/ Logo 38/40,Black, ,"Elevate your chic styling with the Ted Baker® Wavy Leather Pink Keeper Hexagonal Pins w/ Logo 38/40.
SKU: #9606909
Watch sold separately.
Fits 42mm and 44mm Apple Watches®.
22mm band width.
Buckle closure with leather/gold-tone plate.
100% leather.
Imported.
This product may have a manufacturer's warranty. Please visit the manufacturer's website or contact us at warranty@support.zappos.com for full manufacturer warranty details.
Measurements:
Band Width: 17 2⁄5 mm
Band Circumference/Length: 7 in
Weight: 0.53 oz",194366173727,6pm SKU:#9606909,"https://m.media-amazon.com/images/I/7174HWzCo0L._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/51oOkkDnhgL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/61SwMIluqQL._AC_SR736,920_.jpg",,75.60,84.00
Nixon,Light-Wave,All Black, ,"Accentuate your everyday looks with the Nixon® Light-Wave timepiece.
SKU: #9559094
Composed of stainless steel and recycled ocean plastic.
Buckle closure.
Imported.
This product may have a manufacturer's warranty. Please visit the manufacturer's website or contact us at warranty@support.zappos.com for full manufacturer warranty details.
This product may have a manufacturer's warranty. Please visit the manufacturer's website or contact us at warranty@support.zappos.com for full manufacturer warranty details.",191973226389,6pm SKU:#9559094,"https://m.media-amazon.com/images/I/61ZrNHHkrjS._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/614F4mpP1lS._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/71vL3F2cQdS._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/51l6CyZrMAS._AC_SR736,920_.jpg",105.00,150.00
Ted Baker,27 mm Luchiaa 3-Hand Watch,Gold/Black/Gold, ,"Simply gorgeous, yet understated the Ted Baker® London 27 mm Luchiaa 3-Hand Watch will have you figuring out which outfits you can match this to. Available in two color options.
SKU: #9589000
Mesh watch band with a safety clasp closure.
Stainless steel case with mineral crystal dial face. Logo detail graphic on dial face.
Quartz movement with gold-toned hour markers and a smooth-finished bezel.
Water resistant up to 5ATM/ 50 meters.
Presentation box is included.
Imported.
This product may have a manufacturer's warranty. Please visit the manufacturer's website or contact us at warranty@support.zappos.com for full manufacturer warranty details.
Measurements:
Case Height: 23 mm
Case Width: 23 mm
Case Depth: 7 mm
Band Width: 14 mm
Band Circumference/Length: 6 1⁄2 in
Weight: 1.5 oz",194366043457,6pm SKU:#9589000,"https://m.media-amazon.com/images/I/61FIMj3hZ-S._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/61QRp4cnK-S._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/71q-RVuJYaS._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/71z5PUmcJAS._AC_SR736,920_.jpg",144.00,160.00
Timex,41 mm Navi XL Automatic Stainless Steel Case,Silver/Blue/Two-Tone, ,"Capture elegance in the sophisticated Timex® 41 mm Navi XL Automatic Stainless Steel Case.
SKU: #9565297
Lightweight design with durable construction.
Round face design with single push foldover clasp.
Stainless steel.
Imported.
This product may have a manufacturer's warranty. Please visit the manufacturer's website or contact us at warranty@support.zappos.com for full manufacturer warranty details.
Measurements:
Case Height: 32 mm
Case Width: 32 mm
Case Depth: 13 mm
Band Width: 18 mm
Band Circumference/Length: 7 1⁄2 in
Weight: 6 oz",194366085198,6pm SKU:#9565297,"https://m.media-amazon.com/images/I/61wDhJCXnoS._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/61Vhzvd2JdS._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/612qLfy0bHS._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/61TYqPdecTL._AC_SR736,920_.jpg",178.93,299.00
GBG Los Angeles,Enterprise G79121G1,Silver Tone/Black/Mens Silver, ,"Elevate your everyday look with the GBG Los Angeles™ Enterprise G79121G1 watch.
SKU: #9506635
Three-hand analog display with Japanese movement.
3 ATM Water Resistance Rating.
Stainless steel hardware.
Buckle closure.
Imported.
This product may have a manufacturer's warranty. Please visit the manufacturer's website or contact us at warranty@support.zappos.com for full manufacturer warranty details.
Measurements:
Case Height: 41 mm
Case Width: 41 mm
Case Depth: 12 mm
Band Width: 24 mm
Band Circumference/Length: 8 in
Weight: 3 oz",091661511615,6pm SKU:#9506635,"https://m.media-amazon.com/images/I/61lI64QmrNL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/61MrR7eMlqL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/71OpWf-PjzL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/61KZ1+X4f0L._AC_SR736,920_.jpg",55.99,79.99
GBG Los Angeles,Capsule G99139G1,Rose Gold Tone/Black/Mens Black/Gunmetal, ,"With this fashion forward styling, the GBG Los Angeles™ Capsule G99139G1 has a leather strap with a tang buckle. Adding this watch to your collection has never been easier.
SKU: #9506648
Leather strap.
Tang buckle.
Water resistant to 3 ATM/30 meters.
Stainless steel.
Imported.
This product may have a manufacturer's warranty. Please visit the manufacturer's website or contact us at warranty@support.zappos.com for full manufacturer warranty details.
Measurements:
Case Height: 35 mm
Case Width: 35 mm
Case Depth: 10 mm
Band Width: 23 mm
Band Circumference/Length: 9 in
Weight: 3 oz",091661515361,6pm SKU:#9506648,"https://m.media-amazon.com/images/I/71AVUAqC5vL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/61dNIvSNpvL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/71nzhRrY2CL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/61TKox8rtTL._AC_SR736,920_.jpg",50.00,99.99
GBG Los Angeles,Enterprise G99128G1,Silver Tone/Silver Tone/Mens Silver, ,"Silver-tone stainless steel.
SKU: #9506645
Push-button deployment clasp.
Imported.
This product may have a manufacturer's warranty. Please visit the manufacturer's website or contact us at warranty@support.zappos.com for full manufacturer warranty details.
Measurements:
Case Height: 42 mm
Case Width: 42 mm
Case Depth: 12 mm
Band Width: 24 mm
Band Circumference/Length: 6 1⁄2 in
Weight: 6 oz",091661510656,6pm SKU:#9506645,"https://m.media-amazon.com/images/I/61li-ZyGpyL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/611V5rMzfhL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/71YmPgkNWBL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/61L2s3WtLaL._AC_SR736,920_.jpg",50.00,99.99
Nixon,Kensington,Rose Gold/Storm, ,"""'Ello! You're looking rather dashing in that Nixon® Kensington watch, sir. Good day!""
SKU: #9679327
Nixon's Chromacoat (All White/Gold style only): Chromacoat is a top color that chips away with wear and age to reveal a unique undercoat. Through normal wear and tear, this special finish will scratch and chip showing you what a life well lived will look like, creating a completely individual and custom version of the watch.
Solid stainless steel case.
Hardened mineral crystal.
Stainless steel snap fit caseback and spring pin lugs.
Stainless steel bracelet with a stainless steel locking clasp.
Miyota Japanese quartz three-hand movement.
Dial features:
• Engraved and printed indices.
• Custom molded hands.
Water resistant up to 50 meters.
Imported.
This product may have a manufacturer's warranty. Please visit the manufacturer's website or contact us at warranty@support.zappos.com for full manufacturer warranty details.",191973037886,6pm SKU:#9679327,"https://m.media-amazon.com/images/I/71fq6nACgOL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/61lo9GBu-FL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/61YjOlt7iWL._AC_SR736,920_.jpg",,175.00, 
Columbia College,LSU Tigers Peak Patrol Watch,White, ,"The Columbia® College LSU Tigers Peak Patrol Watch features a chiseled bezel with peaks and valleys forged into its steel casing with displayed number markings and Japanese analog movements.
SKU: #9481995
The Peak Patrol watch features a sand-blasted finish dial texture and a day-date calendar for extreme timing.
Water-resistant silicone strap with bold colors inspired by Louisiana State University designed for rugged conditions.
Round stainless steel case with Japanese analog movements.
Imported.
This product may have a manufacturer's warranty. Please visit the manufacturer's website or contact us at warranty@support.zappos.com for full manufacturer warranty details.",810031870547,6pm SKU:#9481995,"https://m.media-amazon.com/images/I/610vf8wUo2L._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/61Dv1qSH02L._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/61PM94qs33L._AC_SR736,920_.jpg",,89.00,165.00
Timex,42 mm Harborside Multifunction,Silver/Blue/Brown, ,"Be reminded of the coast wearing the Timex® 42 mm Harborside Multifunction watch features a round stainless steel case, adjustable leather wrist strap, and dial face with three sub-dials.
SKU: #9862225
Traditional buckle closure.
Three-hand analog display with quartz movement.
Dial face features Arabic numerals at 12 o'clock, stick index hour markers, and brand name.
Minute track at dial ring.
Integrated crown.
Water resistant up to 5 ATM/50 meters.
Presentation box included.
Imported.
This product may have a manufacturer's warranty. Please visit the manufacturer's website or contact us at warranty@support.zappos.com for full manufacturer warranty details.
Measurements:
Case Height: 42 mm
Case Width: 42 mm",194366038132,6pm SKU:#9862225,"https://m.media-amazon.com/images/I/71keg-j-I1L._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/71dPWFUQebL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/61VWYNlw7TL._AC_SR736,920_.jpg",,109.00, 
Nixon,Patrol,All Silver/Lum, ,"Get out there and shake things up wearing the Nixon® Patrol.
SKU: #9210003
Round stainless steel case.
Stainless steel three-link bracelet.
Fold-over claps with double push-button release.
Three-hand analog display with Miyota Japanese quartz movement.
Dial face features Arabic numerals, stick index hour markers, and brand name.
Dial ring features minute track.
Hardened mineral crystal window.
Water resistant up to 10 ATM/100 meters.
Presentation box included.
Imported.
This product may have a manufacturer's warranty. Please visit the manufacturer's website or contact us at warranty@support.zappos.com for full manufacturer warranty details.
Measurements:
Case Height: 42 mm
Case Width: 42 mm
Case Depth: 10 1⁄2 mm
Band Width: 20 9⁄10 mm
Band Circumference/Length: 93 1⁄2 in
Weight: 5.2 oz",191973192776,6pm SKU:#9210003,"https://m.media-amazon.com/images/I/71kQqvsY3dL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/61Y5g5YLHNL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/51OcwPdlN6L._AC_SR736,920_.jpg",,173.25,275.00
Timex,41 mm Navi XL 3-Hand,Silver/Black/Black, ,"A classic style from the archives is reborn for modern times with the Timex® 41mm Navi XL 3-Hand watch.
SKU: #9363391
Round case.
Fabric slip-through strap.
Traditional buckle closure.
Three-hand analog display with quartz movement.
Indiglo® light-up watch dial features geometric-shape hour markers, and military hour markers at inner perimeter.
Bottlecap bezel with numeric detail.
Integrated crown protection.
Water resistant 10 ATM / 100 meters.
Presentation box included.
Imported.
This product may have a manufacturer's warranty. Please visit the manufacturer's website or contact us at warranty@support.zappos.com for full manufacturer warranty details.
Measurements:
Case Height: 41 mm
Case Width: 41 mm
Case Depth: 15 mm
Band Width: 20 mm
Band Circumference/Length: 10 1⁄2 in
Weight: 2.4 oz",753048879977,6pm SKU:#9363391,"https://m.media-amazon.com/images/I/71jVFMy4W7L._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/71i7yQSU-AL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/61V2IoFtriL._AC_SR736,920_.jpg",,72.00,129.00
Michele,14 mm Saddle Calfskin Brown,Brown, ,"Elevate your Michele® timepiece collection with the sleek and sophisticated 14 mm Saddle Calfskin Brown watch strap.
SKU: #9306312
Interchangeable with any Michele 14mm watch head.
Calfskin brown leather strap with two strap keepers.
Stainless steel buckle closure with signature logo engraving.
Brand name drawstring bag included.
Made in Italy.
This product may have a manufacturer's warranty. Please visit the manufacturer's website or contact us at warranty@support.zappos.com for full manufacturer warranty details.
Measurements:
Band Width: 16 mm
Band Circumference/Length: 7 in
Weight: 0.2 oz",099945526614,6pm SKU:#9306312,"https://m.media-amazon.com/images/I/61e7gsS5m1L._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/61bwGhu95iL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/61cfJhPVizL._AC_SR736,920_.jpg",,72.00,80.00
Nixon,Kensington Leather,Port, ,"Make your wrist stand out with the Kensington Leather watch!
SKU: #8772339
Solid stainless steel case.
Hardened mineral crystal.
Color coordinated band and face.
Stainless steel snap fit caseback and spring pin lugs.
Genuine leather custom band with a stainless steel buckle.
Miyota Japanese quartz three-hand movement.
Dial features:
• Engraved and printed indices.
• Custom molded hands.
Water resistant up to 50 meters.
Imported.
This product may have a manufacturer's warranty. Please visit the manufacturer's website or contact us at warranty@support.zappos.com for full manufacturer warranty details.
Measurements:
Case Height: 37 mm
Case Width: 37 mm
Case Depth: 9 mm
Band Width: 15 3⁄4 mm
Band Circumference/Length: 8 1⁄2 in
Weight: 1.4 oz",191973052971,6pm SKU:#8772339,"https://m.media-amazon.com/images/I/71rVpQnB7mL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/71wvtCzZqlL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/61qN7LRB3aL._AC_SR736,920_.jpg",,54.00,125.00
GUESS,U0638L8,Rose Gold Tone/Tortoise, ,"This standout piece elevates jeans and a crisp white shirt to fashionable levels unseen!
SKU: #9116945
Stainless steel case.
Acetate bracelet strap with flattering jewelry clasp.
Round face.
Three-hand analog display with quartz movement.
Dial features rose gold-tone hands and hour markers, a two-tone cheetah-print flair and Guess detailing.
Water resistant up to 100 feet.
Display case included.
Imported.
This product may have a manufacturer's warranty. Please visit the manufacturer's website or contact us at warranty@support.zappos.com for full manufacturer warranty details.
Measurements:
Case Height: 34 3⁄5 mm
Case Width: 34 3⁄5 mm
Case Depth: 10 mm
Band Width: 18 1⁄10 mm
Band Circumference/Length: 8 1⁄2 in
Weight: 2.8 oz",091661490743,6pm SKU:#9116945,"https://m.media-amazon.com/images/I/71uTt3xCM0L._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/91w0H7wYxHL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/61DW4zQ-xlL._AC_SR736,920_.jpg",,96.00,160.00
Lacoste,2000997 - VICTORIA,Rose Gold, ,"Give your look a little glam with this watch from Lacoste®!
SKU: #8941102
Stainless steel case.
Leather strap with adjustable buckle closure.
Round face.
Three-hand analog display with quartz movement.
Textured dial features alligator logo and rose gold-tone hands.
Water resistant 3 ATM.
Display case included.
Imported.
This product may have a manufacturer's warranty. Please visit the manufacturer's website or contact us at warranty@support.zappos.com for full manufacturer warranty details.
Measurements:
Case Height: 38 mm
Case Width: 38 mm
Case Depth: 8 mm
Band Width: 18 4⁄5 mm
Band Circumference/Length: 8 in
Weight: 1.4 oz",885997228534,6pm SKU:#8941102,"https://m.media-amazon.com/images/I/718dEYFst6L._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/717fvp6SYXL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/61mv0qLy2NL._AC_SR736,920_.jpg",,97.50,195.00
Lacoste,2020130 - GOA,Multi, ,"Keep up your preppy fresh style with this Lacoste® timepiece.
SKU: #8967363
Silicone-wrapped case.
Silicone bracelet with logo graphic and buckle closure.
Round face.
Two-hand analog display with quartz movement.
Water resistant 3 ATM.
Imported.
This product may have a manufacturer's warranty. Please visit the manufacturer's website or contact us at warranty@support.zappos.com for full manufacturer warranty details.
Measurements:
Case Height: 40 mm
Case Width: 40 mm
Case Depth: 9 mm
Band Width: 19 13⁄16 mm
Band Circumference/Length: 10 in
Weight: 1 oz",885997228718,6pm SKU:#8967363,"https://m.media-amazon.com/images/I/71RPrUiBb8L._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/71VYAdUoWyL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/61VoK6-HcvL._AC_SR736,920_.jpg",,100.00,125.00
